city,district,neighborhood,room,living_room,area,age,floor,price
izmir,konak,kilic_reis,2,1,90,30,3,12000
izmir,buca,kurucesme,2,1,65,3,2,15000
izmir,karsiyaka,aksoy,2,1,93,31,1,20000
izmir,bornova,yesilova,2,1,140,21,4,17000
izmir,balcova,fevzi_cakmak,3,1,150,30,2,30000
izmir,bornova,erzene,3,1,130,35,3,15000
izmir,menemen,istiklal,1,1,60,0,4,12500
izmir,konak,piri_reis,2,1,100,31,1,20000
izmir,buca,goksu,2,1,100,21,2,12000
izmir,gaziemir,atifbey,2,1,114,16,1,18000
izmir,karsiyaka,atakent,3,1,130,35,3,30000
izmir,bornova,umit,2,1,100,4,1,15000
izmir,konak,mimar_sinan,3,1,100,31,1,17000
izmir,guzelbahce,camli,3,1,145,16,2,12000
izmir,bornova,ataturk,2,1,90,25,0,14000
izmir,buca,ataturk,1,1,55,13,5,9000
izmir,foca,ataturk,2,1,80,35,2,20000
izmir,buca,hurriyet,2,1,85,0,3,15000
izmir,karabaglar,refet_bele,2,1,95,15,1,12500
izmir,konak,selcuk,1,1,50,40,2,3000
izmir,bornova,karacaoglan,1,1,65,5,3,14000
izmir,odemis,akincilar,2,1,105,30,3,10000
izmir,cigli,balatcik,1,1,56,5,1,23000
izmir,bayrakli,mansuroglu,1,1,55,30,0,10000
izmir,konak,murat_reis,1,1,55,40,0,8000
izmir,urla,iskele,3,1,180,21,2,60000
izmir,gaziemir,ataturk,2,1,110,17,2,10000
izmir,gaziemir,yesil,3,1,135,16,4,16000
izmir,konak,halkapinar,1,1,56,3,5,26000
izmir,bayrakli,bayrakli,2,1,85,25,3,15000
izmir,menderes,cuneytbey,2,1,100,6,3,15500
izmir,narlidere,limanreis,2,1,110,25,2,32000
izmir,urla,ataturk,1,1,100,10,0,17500
izmir,balcova,cetin_emec,2,1,100,20,1,23000
izmir,karabaglar,basin_sitesi,2,1,75,0,3,20000
izmir,bornova,mevlana,2,1,120,15,2,20000
izmir,cigli,atasehir,2,1,105,30,3,15000
izmir,karsiyaka,bahriye_ucok,3,1,120,29,4,16000
izmir,buca,kurucesme,2,1,70,5,1,13500
izmir,karabaglar,fahrettin_altay,3,1,110,31,1,20000
izmir,menderes,oglananasi_ataturk,1,1,60,2,0,11000
izmir,konak,mimar_sinan,3,1,100,31,1,17500
izmir,balcova,cetin_emec,2,1,90,21,1,15000
izmir,torbali,turkmenkoy,2,1,75,0,6,12500
izmir,bornova,mevlana,2,1,120,15,2,10800
izmir,buca,kurucesme,2,1,90,10,1,10000
izmir,bornova,evka_4,2,1,80,21,4,16000
izmir,bornova,kazimdirik,1,1,50,5,5,19000
izmir,karsiyaka,bahriye_ucok,3,1,130,10,1,30000
izmir,cesme,ismet_inonu,3,1,120,30,1,20000
izmir,konak,kahramanlar,2,1,120,35,3,20000
izmir,cesme,ildir,4,1,208,5,2,6000
izmir,buca,ataturk,2,1,100,0,5,17000
izmir,buca,kurucesme,2,1,60,5,1,13000
izmir,narlidere,camtepe,2,1,95,35,3,17500
izmir,gaziemir,gazikent,1,1,75,30,4,16000
izmir,karsiyaka,dedebasi,3,1,130,16,3,17500
izmir,karabaglar,fahrettin_altay,3,1,150,31,4,25000
izmir,menderes,gumuldur_ataturk,2,1,100,31,2,12500
izmir,cigli,sasalli_merkez,2,1,90,0,1,12500
izmir,konak,yildiz,1,1,60,5,5,25000
izmir,buca,sirinkapi,2,1,75,14,0,11000
izmir,bornova,kizilay,2,1,106,20,1,11500
izmir,konak,kahramanlar,2,1,95,30,4,17000
izmir,torbali,kazim_karabekir,1,1,75,8,3,8000
izmir,urla,kalabak,3,1,120,16,1,18500
izmir,buca,yenigun,2,1,120,23,2,13950
izmir,karsiyaka,donanmaci,1,1,65,36,3,9500
izmir,cesme,musalla,2,1,90,0,0,25000
izmir,buca,kozagac,2,1,100,35,3,12000
izmir,narlidere,2_inonu,3,1,115,24,3,16500
izmir,karsiyaka,inonu,3,1,110,11,6,30000
izmir,bornova,kazimdirik,2,1,80,25,0,17000
izmir,menemen,ataturk,1,1,65,0,3,10000
izmir,menemen,cumhuriyet,1,1,50,12,0,17000
izmir,buca,yaylacik,2,1,110,20,0,10000
izmir,buca,kurucesme,1,1,55,3,1,11500
izmir,foca,yenibagarasi,2,1,80,0,2,14500
izmir,konak,halkapinar,2,1,94,1,1,35000
izmir,menemen,85_yil_cumhuriyet,1,1,60,2,2,11000
izmir,bornova,kazimdirik,1,1,43,0,4,20000
izmir,bornova,ataturk,2,1,110,25,1,13000
izmir,buca,aydogdu,3,1,148,5,2,30000
izmir,bornova,barbaros,2,1,110,30,4,15000
izmir,karabaglar,tahsin_yazici,2,1,100,16,1,13500
izmir,menderes,kemalpasa,4,1,180,0,2,40000
izmir,tire,kurtulus,2,1,90,25,2,8000
izmir,bornova,inonu,3,1,120,25,0,18000
izmir,cigli,kucuk_cigli,2,1,67,4,5,12000
izmir,gaziemir,aktepe,2,1,80,31,2,8000
izmir,foca,mustafa_kemal_ataturk,2,1,80,5,5,15000
izmir,buca,ataturk,1,1,60,4,3,10000
izmir,buca,kurucesme,1,1,60,5,1,10000
izmir,narlidere,yenikale,3,1,115,11,1,35000
izmir,buca,goksu,2,1,95,25,1,10000
izmir,buca,akincilar,1,1,50,20,1,10000
izmir,konak,alsancak,1,1,75,30,1,22000
izmir,buca,akincilar,3,1,140,28,3,11500
izmir,foca,yenibagarasi,3,1,120,5,2,12000
izmir,karsiyaka,inonu,3,1,173,10,3,40000
izmir,konak,goztepe,3,1,125,31,2,18000
izmir,karsiyaka,bahcelievler,4,1,170,21,3,17500
izmir,bayrakli,r_sevket_ince,2,1,90,21,2,12000
izmir,seferihisar,hidirlik,1,1,48,3,1,12500
izmir,torbali,yedi_eylul,1,1,70,10,1,13000
izmir,buca,efeler,2,1,100,28,3,19000
izmir,buca,kurucesme,2,1,95,5,3,15000
izmir,selcuk,isa_bey,2,1,90,25,2,18000
izmir,narlidere,catalkaya,3,1,155,12,1,28000
izmir,buca,ataturk,1,1,60,0,1,12500
izmir,karsiyaka,bostanli,2,1,95,20,3,18000
izmir,buca,kurucesme,1,1,45,5,1,8500
izmir,bornova,ataturk,4,1,195,11,2,27500
izmir,bornova,barbaros,2,1,110,30,0,15000
izmir,bornova,mevlana,4,1,125,24,3,14000
izmir,foca,kazim_dirik,3,1,140,0,0,18000
izmir,gaziemir,dokuz_eylul,1,1,65,4,3,25000
izmir,karsiyaka,semikler,1,1,56,0,1,16000
izmir,buca,ataturk,1,1,50,3,2,10500
izmir,foca,kazim_dirik,2,1,85,2,5,13000
izmir,buca,buca_koop,3,1,165,22,3,16000
izmir,urla,torasan,4,1,200,21,0,29500
izmir,selcuk,ataturk,2,1,75,20,3,18000
izmir,buca,kurucesme,1,1,55,4,2,10000
izmir,karsiyaka,semikler,3,1,125,15,4,18000
izmir,buca,ataturk,1,1,50,5,1,8750
izmir,konak,gunesli,2,1,70,30,2,7000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,90,21,0,12500
izmir,seferihisar,hidirlik,1,1,60,5,2,13000
izmir,konak,alsancak,2,1,100,30,1,15000
izmir,buca,ataturk,1,1,65,4,-1,11500
izmir,konak,goztepe,3,1,150,31,1,23000
izmir,karsiyaka,bostanli,3,1,130,35,3,30000
izmir,karabaglar,esenyali,3,1,135,31,3,18000
izmir,foca,kazim_dirik,2,1,140,5,5,15000
izmir,buca,yildiz,1,1,60,5,2,16000
izmir,cigli,cumhuriyet,3,1,120,16,6,13000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,90,25,0,10000
izmir,buca,vali_rahmi_bey,1,1,55,4,4,15000
izmir,cesme,alacati,3,1,140,11,0,50000
izmir,foca,kazim_dirik,2,1,96,0,2,14000
izmir,karsiyaka,fikri_altay,2,1,90,5,1,18000
izmir,buca,adatepe,1,1,55,4,1,9500
izmir,karsiyaka,tuna,3,1,105,31,6,22000
izmir,buca,ufuk,3,1,110,25,2,13000
izmir,dikili,cumhuriyet,3,1,130,15,2,19000
izmir,bornova,mevlana,2,1,100,15,0,10000
izmir,konak,murat_reis,3,1,120,30,4,12000
izmir,gaziemir,menderes,2,1,81,0,2,15900
izmir,cesme,sifne,3,1,150,8,2,14000
izmir,tire,fatih,3,1,135,12,3,13000
izmir,balcova,fevzi_cakmak,3,1,105,25,3,25000
izmir,karaburun,mordogan,2,1,90,0,0,20000
izmir,buca,ataturk,1,1,90,5,3,13000
izmir,odemis,zafer,2,1,185,2,1,20000
izmir,foca,fatih,2,1,65,11,1,35000
izmir,dikili,candarli,2,1,100,5,2,26000
izmir,buca,kozagac,2,1,95,5,3,17000
izmir,buca,yigitler,3,1,100,31,4,12000
izmir,buca,goksu,3,1,120,28,4,13500
izmir,bornova,mevlana,3,1,140,11,2,20000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,95,4,4,13500
izmir,karabaglar,esenlik,2,1,90,30,5,15000
izmir,menemen,cumhuriyet,2,1,100,25,3,13000
izmir,urla,sira,3,1,130,11,2,24000
izmir,buca,kurucesme,1,1,55,4,3,10000
izmir,urla,sira,2,1,130,16,0,20000
izmir,bornova,erzene,2,1,130,3,2,24000
izmir,karabaglar,gunaltay,2,1,100,21,2,10000
izmir,buca,firat,3,1,160,9,5,40000
izmir,seferihisar,ataturk,2,1,90,2,5,12000
izmir,torbali,turkmenkoy,1,1,56,0,3,10500
izmir,menemen,istiklal,1,1,60,3,5,12500
izmir,buca,yildiz,1,1,45,5,1,9500
izmir,torbali,muratbey,1,1,76,0,1,9500
izmir,konak,murat_reis,2,1,90,30,3,15000
izmir,konak,guzelyali,3,1,135,40,3,24000
izmir,cesme,16_eylul,1,1,60,20,3,15000
izmir,gaziemir,sevgi,3,1,140,21,5,21000
izmir,buca,kurucesme,1,1,50,7,1,16000
izmir,menemen,gazi_mustafa_kemal,1,1,55,5,0,12000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,90,11,2,20000
izmir,odemis,bengisu,3,1,125,16,5,13000
izmir,buca,goksu,2,1,95,28,5,10000
izmir,cesme,cumhuriyet,2,1,71,2,3,50000
izmir,gaziemir,dokuz_eylul,1,1,60,7,3,17500
izmir,konak,gunesli,2,1,95,30,1,7000
izmir,bornova,inonu,3,1,120,20,1,18000
izmir,buca,ataturk,1,1,55,4,2,9500
izmir,cigli,atasehir,2,1,120,20,2,18000
izmir,bornova,evka_4,3,1,120,21,3,13000
izmir,foca,kazim_dirik,2,1,70,0,2,14000
izmir,konak,cankaya,3,1,140,31,3,20000
izmir,buca,kurucesme,1,1,55,5,3,9000
izmir,bornova,ataturk,2,1,100,25,0,10500
izmir,buca,baris,3,1,115,25,5,14000
izmir,bornova,mevlana,2,1,110,20,1,11500
izmir,karaburun,mordogan,2,1,80,5,0,15000
izmir,buca,yaylacik,1,1,60,11,0,9500
izmir,buca,kurucesme,1,1,55,4,2,10000
izmir,menemen,kasimpasa,3,1,125,10,5,11000
izmir,karabaglar,poligon,4,1,220,21,6,30000
izmir,kemalpasa,ulucak_cumhuriyet,2,1,110,3,3,14000
izmir,guzelbahce,yali,2,1,85,1,0,22000
izmir,karabaglar,uzundere,2,1,100,21,0,8000
izmir,bayrakli,osmangazi,3,1,135,26,3,20000
izmir,menemen,ugur_mumcu,2,1,95,1,3,25000
izmir,urla,gulbahce,2,1,60,4,0,25000
izmir,karsiyaka,donanmaci,2,1,95,31,4,16000
izmir,cesme,ovacik,2,1,80,0,3,16500
izmir,menemen,kasimpasa,3,1,125,12,3,15500
izmir,menemen,kasimpasa,3,1,125,12,3,15500
izmir,buca,yildiz,2,1,76,0,0,13500
izmir,karsiyaka,cumhuriyet,2,1,100,30,2,8500
izmir,cesme,altinyunus,1,1,50,1,2,35000
izmir,bornova,ataturk,3,1,100,22,5,15250
izmir,balcova,cetin_emec,2,1,110,5,1,25000
izmir,dikili,yaylayurt,3,1,110,5,2,20000
izmir,buca,guven,1,1,43,4,3,14500
izmir,karsiyaka,bahriye_ucok,3,1,100,35,2,17500
izmir,konak,alsancak,3,1,160,40,3,37500
izmir,buca,ataturk,1,1,55,5,2,10500
izmir,cigli,atasehir,2,1,95,15,3,13000
izmir,buca,ataturk,2,1,90,0,1,17000
izmir,torbali,torbali,3,1,145,1,2,17500
izmir,odemis,hurriyet,3,1,130,0,1,15500
izmir,karabaglar,esentepe,4,1,210,13,4,30000
izmir,karabaglar,gunaltay,3,1,130,16,1,13000
izmir,bornova,inonu,3,1,125,5,2,22000
izmir,seferihisar,colak_ibrahim_bey,1,1,45,3,1,11500
izmir,buca,yildiz,1,1,55,4,4,13000
izmir,foca,haciveli,1,1,50,0,2,10000
izmir,menemen,85_yil_cumhuriyet,1,1,50,0,1,10000
izmir,odemis,ocakli,2,1,110,30,5,6000
izmir,cigli,atasehir,2,1,84,2,3,30000
izmir,karabaglar,ali_fuat_cebesoy,3,1,130,23,3,14000
izmir,buca,sirinkapi,2,1,110,15,0,13000
izmir,menderes,gumuldur_inonu,3,1,150,6,2,25000
izmir,menderes,golcukler,2,1,100,0,3,18500
izmir,buca,kozagac,2,1,80,4,-1,13000
izmir,menemen,kasimpasa,3,1,125,10,3,15000
izmir,bornova,kazimdirik,3,1,110,26,2,18000
izmir,torbali,torbali,1,1,65,0,2,14250
izmir,karabaglar,ali_fuat_cebesoy,2,1,90,5,1,13000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,95,4,-1,10500
izmir,konak,alsancak,3,1,120,25,3,19000
izmir,bornova,kazimdirik,2,1,60,0,2,24000
izmir,bornova,kazimdirik,1,1,51,0,3,20500
izmir,konak,murat_reis,3,1,110,35,3,18000
izmir,foca,mustafa_kemal_ataturk,2,1,100,11,3,16000
izmir,buca,karanfil,2,1,90,26,4,13000
izmir,cigli,balatcik,3,1,125,10,3,13000
izmir,torbali,torbali,2,1,125,4,2,16000
izmir,menderes,gumuldur_ataturk,2,1,100,35,2,12500
izmir,seferihisar,camikebir,2,1,80,0,4,20000
izmir,kemalpasa,yukarikizilca_merkez,4,1,170,12,2,30000
izmir,bornova,kazimdirik,1,1,40,0,5,22000
izmir,konak,goztepe,2,1,120,40,3,35000
izmir,buca,kurucesme,1,1,55,4,2,11000
izmir,cigli,atasehir,2,1,84,2,6,28500
izmir,menemen,inonu,2,1,65,7,3,9000
izmir,karsiyaka,bostanli,3,1,125,30,1,18000
izmir,bornova,inonu,1,1,45,26,0,7000
izmir,buca,yigitler,3,1,170,30,4,19500
izmir,kemalpasa,sekiz_eylul,2,1,90,21,3,10500
izmir,gaziemir,atifbey,3,1,138,16,4,22000
izmir,guzelbahce,siteler,2,1,105,26,4,25000
izmir,karsiyaka,cumhuriyet,2,1,70,31,4,9000
izmir,buca,kozagac,2,1,70,5,2,13500
izmir,cigli,evka_2,3,1,125,10,0,22500
izmir,odemis,suleyman_demirel,3,1,100,30,5,5500
izmir,dikili,candarli,3,1,120,25,2,16000
izmir,buca,ufuk,1,1,50,0,2,12500
izmir,gaziemir,irmak,3,1,140,15,1,25000
izmir,buca,adatepe,1,1,45,4,3,12000
izmir,buca,inonu,3,1,140,21,2,8950
izmir,buca,guven,2,1,95,28,2,13000
izmir,menemen,gazi_mustafa_kemal,1,1,50,0,1,9500
izmir,bornova,erzene,1,1,50,0,1,16500
izmir,foca,mustafa_kemal_ataturk,2,1,120,1,5,14000
izmir,karabaglar,karabaglar,2,1,100,35,3,9000
izmir,karsiyaka,tuna,2,1,110,28,3,16250
izmir,buca,kurucesme,2,1,85,4,2,13500
izmir,konak,alsancak,3,1,170,35,1,50000
izmir,cigli,sirintepe,1,1,65,10,1,7000
izmir,menemen,inonu,2,1,60,4,2,12000
izmir,konak,murat_reis,3,1,140,35,3,16000
izmir,karabaglar,bahar,2,1,100,30,5,11000
izmir,buca,yigitler,3,1,150,20,2,18500
izmir,karsiyaka,bahcelievler,2,1,85,4,3,20000
izmir,narlidere,2_inonu,1,1,65,8,3,26900
izmir,torbali,ertugrul,4,1,200,16,4,13000
izmir,menderes,gumuldur_fevzi_cakmak,1,1,55,4,0,7500
izmir,guzelbahce,maltepe,2,1,100,40,0,25000
izmir,buca,akincilar,2,1,115,15,2,16000
izmir,menemen,85_yil_cumhuriyet,2,1,70,5,3,14000
izmir,foca,mustafa_kemal_ataturk,2,1,90,7,5,20000
izmir,urla,kalabak,3,1,160,0,2,50000
izmir,seferihisar,ataturk,4,1,140,18,1,40000
izmir,bornova,kazimdirik,1,1,58,0,2,18000
izmir,konak,turgut_reis,2,1,110,26,4,14000
izmir,balcova,fevzi_cakmak,2,1,111,20,2,13000
izmir,buca,ataturk,1,1,45,5,2,9000
izmir,cigli,sirintepe,3,1,125,15,1,10500
izmir,bornova,kazimdirik,1,1,43,0,3,20000
izmir,buca,yildiz,1,1,55,11,1,8000
izmir,konak,tinaztepe,2,1,75,30,2,6000
izmir,konak,alsancak,2,1,75,30,5,20000
izmir,odemis,ataturk,1,1,85,10,5,9000
izmir,odemis,inonu,2,1,125,25,5,7500
izmir,konak,goztepe,3,1,120,40,1,18000
izmir,konak,aziziye,2,1,120,10,2,15000
izmir,buca,ataturk,1,1,55,4,1,9500
izmir,cigli,koyici,2,1,85,15,1,9000
izmir,bornova,kazimdirik,1,1,43,0,6,20000
izmir,bornova,kazimdirik,1,1,43,0,5,22000
izmir,karabaglar,kazim_karabekir,2,1,100,30,3,11000
izmir,bornova,mevlana,1,1,45,22,1,7000
izmir,buca,akincilar,2,1,115,15,4,12000
izmir,menderes,ozdere_cumhuriyet,2,1,85,5,2,15000
izmir,torbali,cumhuriyet,2,1,100,21,5,9000
izmir,buca,yildiz,1,1,45,5,1,9500
izmir,cigli,balatcik,3,1,125,5,6,20000
izmir,menderes,barbaros,2,1,85,7,3,15000
izmir,bornova,kazimdirik,1,1,38,0,6,17000
izmir,cesme,16_eylul,1,1,55,3,0,35000
izmir,karabaglar,basin_sitesi,2,1,90,40,3,23000
izmir,buca,yaylacik,1,1,60,11,0,9500
izmir,buca,laleli,3,1,150,15,3,15500
izmir,seferihisar,ataturk,4,1,130,20,1,45000
izmir,bornova,inonu,1,1,65,20,2,10000
izmir,balcova,teleferik,3,1,120,30,2,17000
izmir,cesme,universite,1,1,60,20,0,60000
izmir,karabaglar,bahcelievler,2,1,95,35,1,20000
izmir,gaziemir,atifbey,2,1,110,10,1,22000
izmir,buca,kurucesme,2,1,100,8,2,15000
izmir,menemen,inonu,1,1,55,7,3,9000
izmir,buca,kurucesme,1,1,50,7,2,9500
izmir,konak,kemal_reis,2,1,105,30,5,16500
izmir,buca,ataturk,1,1,55,5,2,10500
izmir,cigli,guzeltepe,1,1,85,0,1,9000
izmir,konak,cankaya,3,1,160,31,4,55000
izmir,buca,menderes,1,1,55,4,1,19000
izmir,konak,alsancak,3,1,120,25,4,20000
izmir,buca,kozagac,3,1,120,14,5,15500
izmir,karsiyaka,yali,2,1,80,11,4,25000
izmir,karabaglar,vatan,3,1,128,15,1,13500
izmir,buca,yesilbaglar,2,1,90,10,5,12000
izmir,buca,kurucesme,1,1,55,5,1,10500
izmir,cigli,guzeltepe,3,1,125,15,1,16000
izmir,gaziemir,atifbey,2,1,95,0,3,27000
izmir,buca,ataturk,1,1,60,2,2,13000
izmir,konak,mimar_sinan,3,1,120,40,1,20000
izmir,konak,mimar_sinan,3,1,120,20,2,18000
izmir,bornova,inonu,3,1,110,16,1,14000
izmir,cesme,ilica,1,1,50,18,1,15000
izmir,cesme,reisdere,2,1,65,1,1,23000
izmir,torbali,pancar,2,1,100,1,4,13000
izmir,torbali,pancar,2,1,100,1,4,13000
izmir,buca,ataturk,1,1,60,5,2,10500
izmir,cigli,sirintepe,3,1,125,12,2,15000
izmir,konak,cankaya,3,1,135,26,1,23000
izmir,buca,kurucesme,1,1,60,3,1,10000
izmir,buca,camlipinar,2,1,110,10,1,11500
izmir,buca,vali_rahmi_bey,2,1,90,4,1,18000
izmir,konak,cankaya,3,1,140,31,3,20000
izmir,konak,kultur,3,1,150,31,6,45000
izmir,cesme,16_eylul,1,1,55,16,3,15000
izmir,cesme,ovacik,2,1,90,8,3,15000
izmir,urla,icmeler,2,1,110,25,2,20000
izmir,buca,efeler,3,1,130,25,3,30000
izmir,buca,kurucesme,1,1,50,5,5,11000
izmir,cigli,kucuk_cigli,3,1,125,10,2,17000
izmir,foca,ataturk,1,1,55,2,2,15000
izmir,narlidere,2_inonu,2,1,115,15,1,15000
izmir,konak,alsancak,1,1,70,30,2,15000
izmir,karabaglar,doganay,3,1,120,18,1,15000
izmir,menemen,inonu,1,1,60,2,1,9500
izmir,balcova,koruturk,3,1,110,35,3,19000
izmir,buca,kurucesme,1,1,55,5,1,11500
izmir,cigli,kucuk_cigli,3,1,130,10,2,18000
izmir,cesme,ismet_inonu,1,1,40,15,2,15000
izmir,foca,ataturk,3,1,135,26,2,25000
izmir,buca,ataturk,1,1,55,5,2,12000
izmir,cigli,atasehir,2,1,95,20,2,9000
izmir,buca,yildiz,3,1,105,25,5,12500
izmir,buca,aydogdu,3,1,178,5,1,32000
izmir,kemalpasa,ulucak_mustafa_kemal_ataturk,2,1,90,0,0,11500
izmir,bornova,inonu,3,1,120,20,2,15000
izmir,konak,kultur,3,1,155,16,3,40000
izmir,cesme,reisdere,1,1,60,1,1,20000
izmir,karabaglar,gazi,3,1,212,15,2,8000
izmir,karabaglar,gazi,3,1,212,11,2,8000
izmir,konak,etiler,2,1,70,40,2,6500
izmir,bornova,inonu,2,1,100,11,5,12000
izmir,foca,ataturk,2,1,80,30,3,15000
izmir,buca,ataturk,3,1,150,26,0,15000
izmir,konak,alsancak,2,1,120,31,1,20000
izmir,cigli,ataturk_osb,2,1,125,10,2,19500
izmir,torbali,yedi_eylul,1,1,65,0,3,10000
izmir,buca,yenigun,3,1,200,5,3,25000
izmir,cesme,ismet_inonu,1,1,65,3,2,55000
izmir,cigli,kucuk_cigli,3,1,125,15,2,12000
izmir,buca,adatepe,1,1,65,1,1,15000
izmir,menemen,29_ekim,3,1,160,2,1,18500
izmir,foca,fevzipasa,2,1,75,26,1,25000
izmir,cigli,maltepe,2,1,110,8,0,19000
izmir,buca,ataturk,3,1,135,21,4,17000
izmir,bornova,egemenlik,2,1,120,20,2,10000
izmir,cesme,16_eylul,1,1,50,5,-2,40000
izmir,cigli,kucuk_cigli,2,1,105,15,4,12000
izmir,urla,yeni,2,1,100,16,1,18000
izmir,cesme,ilica,1,1,90,7,0,50000
izmir,bornova,kizilay,3,1,130,20,3,14000
izmir,konak,mehmet_ali_akman,4,1,190,31,5,26500
izmir,menemen,irmak,3,1,125,7,5,13000
izmir,karabaglar,gunaltay,2,1,100,25,1,10000
izmir,bornova,kizilay,2,1,110,20,1,12000
izmir,cesme,ismet_inonu,2,1,100,34,2,30000
izmir,cigli,atasehir,2,1,90,0,3,20000
izmir,buca,yenigun,3,1,200,5,3,20000
izmir,karsiyaka,semikler,3,1,167,8,6,36000
izmir,konak,cankaya,3,1,110,40,2,13500
izmir,buca,ataturk,2,1,65,3,2,12000
izmir,cigli,evka_5,2,1,85,8,2,12000
izmir,bornova,kizilay,2,1,120,16,1,12000
izmir,buca,adatepe,1,1,50,17,0,6000
izmir,karsiyaka,dedebasi,3,1,125,10,2,14000
izmir,buca,kurucesme,2,1,65,3,-1,12500
izmir,bornova,doganlar,3,1,140,21,2,12500
izmir,cesme,16_eylul,1,1,40,35,5,13000
izmir,konak,mimar_sinan,2,1,100,25,1,20000
izmir,cigli,sirintepe,3,1,105,3,1,19000
izmir,gaziemir,yesil,2,1,90,30,5,17000
izmir,cesme,dalyan,3,1,150,40,2,30000
izmir,buca,kurucesme,1,1,55,4,0,11000
izmir,cigli,ahmet_efendi,1,1,74,1,5,17500
izmir,konak,alsancak,1,1,75,30,2,15000
izmir,buca,goksu,1,1,65,26,2,5000
izmir,bayrakli,alpaslan,2,1,102,20,1,9000
izmir,karsiyaka,bostanli,3,1,122,20,5,25000
izmir,menemen,kazimpasa,2,1,90,5,2,18500
izmir,menemen,gazi_mustafa_kemal,1,1,55,0,2,9500
izmir,bayrakli,org_nafiz_gurman,2,1,95,10,1,10000
izmir,cigli,balatcik,1,1,60,5,1,17000
izmir,cigli,esentepe,3,1,122,0,4,22000
izmir,menemen,inonu,1,1,52,5,1,11000
izmir,buca,buca_koop,2,1,102,11,0,15000
izmir,menemen,golcuk,3,1,145,0,3,12000
izmir,menemen,ataturk,3,1,125,15,3,12000
izmir,cigli,balatcik,2,1,95,20,1,12000
izmir,konak,mimar_sinan,3,1,147,25,1,21000
izmir,bornova,karacaoglan,3,1,125,20,2,11000
izmir,cigli,kucuk_cigli,2,1,105,10,2,16000
izmir,cigli,yakakent,3,1,122,20,3,12000
izmir,cigli,balatcik,2,1,95,12,1,13500
izmir,cigli,evka_5,2,1,90,20,6,11000
izmir,menderes,ozdere_cumhuriyet,2,1,100,9,2,11000
izmir,cigli,balatcik,2,1,90,20,1,10000
izmir,cigli,sirintepe,2,1,72,25,1,5000
izmir,seferihisar,tepecik,1,1,90,12,0,40000
izmir,karsiyaka,bostanli,3,1,120,30,2,31000
izmir,bayrakli,org_nafiz_gurman,2,1,90,20,2,17000
izmir,bayrakli,gumuspala,1,1,60,25,0,8000
izmir,menemen,ahihidir,2,1,95,0,2,10000
izmir,cigli,balatcik,2,1,85,10,4,18000
izmir,urla,bademler,3,1,140,10,2,25000
izmir,menemen,inonu,1,1,55,5,2,9000
izmir,karsiyaka,cumhuriyet,3,1,120,20,2,18000
izmir,menemen,incirli_pinar,3,1,122,15,1,10000
izmir,cigli,balatcik,2,1,97,20,2,15000
izmir,menemen,ataturk,3,1,125,10,0,13500
izmir,cigli,kucuk_cigli,3,1,125,12,2,12000
izmir,cigli,evka_2,3,1,122,20,1,22500
izmir,menemen,irmak,2,1,92,15,1,12000
izmir,menemen,85_yil_cumhuriyet,1,1,60,5,2,14500
izmir,menemen,kasimpasa,2,1,92,20,2,20000
izmir,menemen,kazimpasa,2,1,100,5,3,13000
izmir,karsiyaka,semikler,2,1,80,5,2,22000
izmir,menemen,ataturk,2,1,100,15,2,17000
izmir,cigli,kucuk_cigli,3,1,130,20,4,15000
izmir,karsiyaka,cumhuriyet,2,1,90,20,1,12000
izmir,menemen,29_ekim,1,1,55,10,2,15000
izmir,cigli,balatcik,2,1,100,20,1,10000
izmir,karsiyaka,cumhuriyet,1,1,70,17,1,10000
izmir,menemen,gazi_mustafa_kemal,1,1,60,8,3,13500
izmir,bayrakli,postacilar,3,1,125,20,3,11000
izmir,cigli,balatcik,1,1,60,5,1,15000
izmir,bayrakli,onur,2,1,85,25,0,4000
izmir,menemen,kasimpasa,3,1,110,20,2,10000
izmir,karsiyaka,fikri_altay,3,1,122,20,3,21000
izmir,cigli,balatcik,1,1,65,1,5,17500
izmir,karsiyaka,inonu,2,1,90,30,2,8500
mugla,koycegiz,toparlar,2,1,75,1,1,15000
mugla,ortaca,bahcelievler,2,1,80,0,1,12000
mugla,bodrum,geris,2,1,110,12,5,25000
mugla,fethiye,patlangic,2,1,80,0,1,13000
mugla,marmaris,armutalan,2,1,75,25,2,25000
mugla,mentese,yenikoy,2,1,55,15,3,15000
mugla,yatagan,yeni,3,1,125,11,3,12000
mugla,mentese,kotekli,2,1,60,15,3,11000
mugla,milas,haci_ilyas,3,1,120,20,3,15000
mugla,bodrum,bitez,2,1,90,10,0,35000
mugla,fethiye,foca,2,1,80,1,5,15000
mugla,fethiye,yeni,2,1,105,5,5,12000
mugla,dalaman,altintas,2,1,80,0,0,20000
mugla,marmaris,armutalan,2,1,100,11,2,40000
mugla,bodrum,kumbahce,3,1,145,13,3,60000
mugla,fethiye,tuzla,3,1,200,5,2,25000
mugla,fethiye,yaniklar,2,1,90,2,2,13500
mugla,bodrum,geris,2,1,82,7,3,50000
