"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","list-view-header","list-view-location","celly 4","he-lazy-image src","img-wrp href","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-cesme-reisdere-kiralik/villa/125876-1904","45","400.000","20-03-2024","Kiralık Villa","5 +
                        1","320 m²","2
                      Yaşında","Reisdere’de Deniz Manzaralı Geniş Bahçeli, Müstakil Havuzlu 5+1 Tripleks Villa","Çeşme, Reisdere Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/1/2/4/1/2/4/1706828754-7124681-42142167.jpeg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg"
"https://www.hepsiemlak.com/izmir-narlidere-yenikale-kiralik/daire/31220-8851","37","75.000","15-04-2024","Kiralık Daire","4 +
                        1","280 m²","10
                      Yaşında","Yenikale Narlıdere Otobanda Termalli Geniş 4+1 Deniz Manzaralı Lüks 280m2","Narlıdere, Yenikale Mahallesi","7. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/2/2/4/0/2/4/1705068936818-42042271.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-1-31220","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/2/2/1/3/0/9d5f9d5b-1b38-4d3e-95fa-f8581a33ad55.jpg"
"https://www.hepsiemlak.com/izmir-cigli-aydinlikevler-kiralik/villa/58372-4614","60","85.000","17-03-2024","Kiralık Villa","7 +
                        1","450 m²","11
                      Yaşında","Çiğli Aydınlıkevler De Kiralık Havuzlu Tripleks Villa","Çiğli, Aydınlıkevler Mahallesi","Bahçe Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/0/2/4/0/2/4/a6ebbe3d-5ad2-4369-973c-52200403afb2.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372/beste-akcil-1077345","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/5/4/3/7/7/0/1/260a3587-7e8b-4a4e-989b-7ffdf42a5a39.jpg"
"https://www.hepsiemlak.com/izmir-urla-sirinkent-kiralik/villa/21865-5023","35","95.000","01-03-2024","Kiralık Villa","4 +
                        1","250 m²","20
                      Yaşında","Aktifler'den Urla Zeytinalanı'nda Kiralık Villa 4+1 Lüx Özel Hvz.Lu","Urla, Şirinkent Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/1/1/4/3/1/4/7ba8c724-e6f6-443a-910e-3186b14f4cfb.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-universite-kiralik/villa/83337-1457","60","600.000","04-04-2024","Kiralık Villa","3 +
                        1","300 m²","11
                      Yaşında","Sezgin Kartal...Dalyan Marina Ve Plaja Yakın Ağustos Kiralık Özel Havuzlu Villa","Çeşme, Üniversite Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/3/6/2/4/0/4/1686169776-202197-40426352.jpeg","",""
"https://www.hepsiemlak.com/izmir-konak-goztepe-kiralik/daire/48991-2286","22","18.000","08-04-2024","Kiralık Daire","3 +
                        1","125 m²","31
                      Yaşında","Göztepe Mah.Amerikan Koleji Yanı Çift Cepheli 3+1 Kiralık Daire","Konak, Göztepe Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/1/2/9/7/1/4/6b21e379-d483-496a-978e-c8523c5d01d6.jpeg","https://www.hepsiemlak.com/emlak-ofisi/epa-izmir-hatay-temsilciligi-48991","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/9/9/8/4/0/646a2beb-4fda-477a-acb9-2162ded39307.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-kiralik/daire/72759-2873","28","17.500","11-04-2024","Kiralık Daire","4 +
                        1","170 m²","21
                      Yaşında","Bahçelievlerde Doğalgazlı Ful Eşyalı 170m2 4+1 Kiralık Daire","Karşıyaka, Bahçelievler Mahallesi","3. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/7/4/5/9/1/4/ebd6aa68-a1f1-40f4-a3e0-d5e7299ad71d.jpeg","",""
"https://www.hepsiemlak.com/izmir-bayrakli-r-sevket-ince-kiralik/daire/138949-28","12","12.000","06-03-2024","Kiralık Daire","2 +
                        1","90 m²","21
                      Yaşında","Genç Gayrimenkulden Kiralık 2+1 Daire","Bayraklı, R. Şevket İnce Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/4/9/4/6/1/4/09c19dde-383b-48da-ac1d-b69e55e0c980.jpeg","",""
"https://www.hepsiemlak.com/izmir-seferihisar-hidirlik-kiralik/daire/124024-380","32","12.500","16-03-2024","Kiralık Daire","1 +
                        1","48 m²","3
                      Yaşında","Seferihisar Merkezde Kiralık 1+1 Doğalgazlı Daire","Seferihisar, Hıdırlık Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/0/3/8/0/2/4/53faf43a-cf38-45b2-8bb1-515dd0489632.jpeg","",""
"https://www.hepsiemlak.com/izmir-torbali-yedi-eylul-kiralik/daire/125390-177","13","13.000","01-03-2024","Kiralık Daire","1 +
                        1","70 m²","10
                      Yaşında","İzmir Torbalı Yedieylül Mahhalesi  Site İçinde 1+1 Eşyalı Kiralık Daire","Torbalı, Yedi Eylül Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/2/3/7/2/2/4/5a2e4e89-40a5-4b25-a2e1-2f314b09d836.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-ardic-kiralik/residence/74526-2652","26","400.000","05-03-2024","Kiralık Residence","4 +
                        1","280 m²","5
                      Yaşında","Folkart Blu'da Harika Dubleks Bahçe Katı By Aktar'dan","Çeşme, Ardıç Mahallesi","Bahçe Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/1/7/2/7/0/4/a719135a-6f8c-43d7-a60b-ac7a5f93942c.jpeg","",""
"https://www.hepsiemlak.com/izmir-torbali-cumhuriyet-kiralik/daire/126264-1192","17","9.000","08-03-2024","Kiralık Daire","2 +
                        1","100 m²","24
                      Yaşında","Cumhuriyet Mah Ara Kat Kiralık 2+1 Daire","Torbalı, Cumhuriyet Mahallesi","7. Kat","","",""
"https://www.hepsiemlak.com/izmir-buca-efeler-kiralik/daire/24511-8743","34","19.000","03-04-2024","Kiralık Daire","2 +
                        1","100 m²","28
                      Yaşında","Şirinyer Efeler Mh. 2+1 K.Mutfak 100 M2 Doğalgazlı Kiralık Daire","Buca, Efeler Mahallesi","Ara Kat","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/5/4/2/0/3922f0dd-473c-43e4-b321-1b243510615a.jpg","https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511",""
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/142618-20","21","15.000","29-02-2024","Kiralık Daire","2 +
                        1","95 m²","5
                      Yaşında","Goldia Yapı'dan Kuruçeşme'de 2+1 Full Eşyalı Kiralık Arakat Daire","Buca, Kuruçeşme Mahallesi","Ara Kat","","",""
"https://www.hepsiemlak.com/izmir-selcuk-isa-bey-kiralik/daire/132456-903","18","18.000","29-02-2024","Kiralık Daire","2 +
                        1","90 m²","25
                      Yaşında","İzmir Selçuk İsabey Mahallesinde Eşyalı Kiralık","Selçuk, İsa Bey Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/9/9/6/1/2/4/30b00a72-e431-4be5-8c8f-21b9863a0bd7.jpg","https://www.hepsiemlak.com/emlak-ofisi/armina-group-gayrimenkul-danismanligi-132456","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/5/4/2/3/1/aefe9f3b-6c32-43fe-a898-cc52fa9ed993.jpg"
"https://www.hepsiemlak.com/izmir-narlidere-catalkaya-kiralik/daire/21671-6246","55","28.000","15-04-2024","Kiralık Daire","3 +
                        1","155 m²","12
                      Yaşında","Narlıderede Kiralık Daire 3+1 Panjur Otopark Metro Ve Otobana 120 Metre","Narlıdere, Çatalkaya Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/3/4/6/0/2/4/d02a4645-2b58-4388-b63d-955851a93bc1.jpg","https://www.hepsiemlak.com/emlak-ofisi/a24-site-gayrimenkul-danismanligi-21671","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/7/6/1/2/0/4e5cad35-93a5-491e-ae0f-db15c85db668.jpg"
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/130324-592","8","12.500","09-04-2024","Kiralık Daire","1 +
                        1","60 m²","Sıfır Bina","Güneş Gayrimenkul'den Atatürk Mh. 1+1 Doğalgazlı Kiralık Daire","Buca, Atatürk Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/2/8/2/3/2/4/93c29b31-f4a6-4f04-b904-08268b23d63b.jpg","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-kiralik/daire/21001-17549","10","18.000","28-03-2024","Kiralık Daire","2 +
                        1","95 m²","20
                      Yaşında","Bostanlı Kiralık 2+1 Doğalgazlı+klimalı+balkonlu Çiğli Serkan","Karşıyaka, Bostanlı Mahallesi","3. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/1/5/2/4/2/4/eb800dfa-d921-4769-bfef-e53216f3708f.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/116587-376","25","700.000","28-03-2024","Kiralık Villa","3 +
                        1","150 m²","4
                      Yaşında","Royalden Alaçati Merkezi Konumda Havuzlu 3+1  Kiralık Villa","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/2/4/2/4/9/3/37daf86e-f18c-4189-b86b-8dc843e2eac4.jpeg","https://www.hepsiemlak.com/emlak-ofisi/royal-alacati-gayrimenkul-116587","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/8/5/6/1/1/0cbe1dd0-adbb-4e21-b872-8dba9ff1c5f2.jpg"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/71024-678","35","8.500","26-03-2024","Kiralık Daire","1 +
                        1","45 m²","5
                      Yaşında","Marka Dan Kampüse Ve Ana Caddeye Çok Yakın 1+1 Eşyalı Kiralık","Buca, Kuruçeşme Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/3/3/5/3/2/4/dcf0db3e-acf3-48ec-bac6-006c2a961e8b.jpeg","https://www.hepsiemlak.com/emlak-ofisi/marka-gayrimenkul-71024","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/0/1/7/0/7dda055d-5082-46bd-ad38-896553f4ebda.jpg"
"https://www.hepsiemlak.com/izmir-cesme-ismet-inonu-kiralik/villa/65747-1195","35","320.000","23-03-2024","Kiralık Villa","3 +
                        1","120 m²","4
                      Yaşında","(2a1195) Özel Havuz, Boyalık Otel Plajına 200 M Yürüme Mesafesi.","Çeşme, İsmet İnönü Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/5/3/1/0/5/3/aa4b41e8-d66f-48e4-8e66-d5f1ac0af5e4.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-buca-yildiz-kiralik/daire/142478-8","12","12.000","26-03-2024","Kiralık Daire","2 +
                        0","70 m²","4
                      Yaşında","Arsal'dan Yıldız Mahallesinde D.Gazlı Full Eşyalı Daire","Buca, Yıldız Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/0/4/1/2/2/4/276e6687-aea3-4b3b-81e6-939c7476a987.jpeg","https://www.hepsiemlak.com/emlak-ofisi/arsal-insaat-gayrimenkul-142478","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/7/4/2/4/1/095c5f4d-d51b-4fdd-afd9-1523c4b457db.jpg"
"https://www.hepsiemlak.com/izmir-bornova-ataturk-kiralik/daire/2195-3234","28","27.500","22-03-2024","Kiralık Daire","4 +
                        1","195 m²","11
                      Yaşında","Bornova Atatürk Mahallesinde Geniş 4+1 Kiralık Daire","Bornova, Atatürk Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/8/5/7/0/2/4/4e07e488-ce23-4787-b44f-ad0e3af6f3d1.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nova-2195","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/1/2/0/0/7934a40e-6b7b-4993-8308-b10f6b6e8f3d.jpg"
"https://www.hepsiemlak.com/izmir-konak-kultur-kiralik/daire/4981-8224","10","35.000","12-04-2024","Kiralık Daire","2 +
                        1","125 m²","31
                      Yaşında","Alsancak Gündoğdu Meydanı Yakını Bakımlı Daire","Konak, Kültür Mahallesi","7. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/0/5/5/2/2/4/521a144a-487d-48a1-b1a3-ec5dfe1d36c3.jpeg","",""
"https://www.hepsiemlak.com/izmir-bornova-barbaros-kiralik/daire/112706-6763","21","15.000","01-04-2024","Kiralık Daire","2 +
                        1","110 m²","30
                      Yaşında","Çamdibi Barbaros Mahallesinde 2+1 Doğalgazli Kiralık Daire","Bornova, Barbaros Mahallesi","Bahçe Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/9/4/4/4/2/4/1712002189523-42444966.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg"
"https://www.hepsiemlak.com/izmir-bornova-mevlana-kiralik/daire/21915-11237","13","14.000","29-03-2024","Kiralık Daire","4 +
                        1","125 m²","24
                      Yaşında","Önder Egeli Sitesinde Doğolgazlı Çift Balkonlu Daire","Bornova, Mevlana Mahallesi","Ara Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/0/9/9/3/2/4/1711138319-3737779-42399071.jpeg","https://www.hepsiemlak.com/emlak-ofisi/fctu-21915","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/9/1/2/0/975f10a4-a45a-403a-a078-04bc3a2f88c3.jpg"
"https://www.hepsiemlak.com/izmir-foca-kazim-dirik-kiralik/daire/141719-9","24","18.000","24-02-2024","Kiralık Daire","3 +
                        1","140 m²","Sıfır Bina","Bağarası Kazım Dirik Mah Müstakil Bahçeli 3+1 Kiralık Daire","Foça, Kazım Dirik Mahallesi","Giriş Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/1/1/5/2/2/4/a9f5cf12-9a32-4dd8-94b2-d2148c33a5d1.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nokta-141719","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/7/1/4/1/4e138365-5a80-447a-b590-5e99a07bfd51.jpg"
"https://www.hepsiemlak.com/izmir-cigli-aydinlikevler-kiralik/villa/58372-4592","35","85.000","08-03-2024","Kiralık Villa","7 +
                        1","450 m²","11
                      Yaşında","Çiğli Aydınlıkevler De Kiralık Havuzlu Tripleks Villa","Çiğli, Aydınlıkevler Mahallesi","Tripleks","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/2/0/3/9/1/4/9ba6169e-9c45-4e0d-b9b5-164ecbd825c2.jpg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-basin-sitesi-kiralik/daire/31220-8788","39","27.500","09-02-2024","Kiralık Daire","3 +
                        1","250 m²","34
                      Yaşında","Basın Sitesi'nde Deniz Manzaralı, Asansörlü, Doğalgazlı, Otoparklı","Karabağlar, Basın Sitesi Mahallesi","En Üst Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/7/3/2/9/1/4/e0ef2461-c430-4375-b89c-31be3861faa0.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-1-31220","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/2/2/1/3/0/9d5f9d5b-1b38-4d3e-95fa-f8581a33ad55.jpg"
"https://www.hepsiemlak.com/izmir-cesme-16-eylul-kiralik/daire/125876-1693","35","300.000","09-03-2024","Kiralık Daire","1 +
                        1","120 m²","1
                      Yaşında","Çeşme Ayasaranda Deniz Manzaralı Sezonluk Teraslı Sıfır Eşyalı 1+1","Çeşme, 16 Eylül Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/9/1/5/7/1/4/e040989c-73f7-4d13-8e26-85514b2947e4.jpeg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg"
"https://www.hepsiemlak.com/izmir-konak-kultur-kiralik/daire/21865-4985","40","50.000","01-03-2024","Kiralık Daire","2 +
                        1","90 m²","45
                      Yaşında","Aktifler'den Alsancak'ta Eşyalı Kiralık Konut 2+1 Lüks Köşe","Konak, Kültür Mahallesi","5. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/9/0/1/2/1/4/01a94dd1-c1fb-420d-a5d5-d32f71c8bf74.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-16-eylul-kiralik/residence/83337-1423","60","600.000","26-02-2024","Kiralık Residence","2 +
                        1","200 m²","Sıfır Bina","Sezgin Kartal...Çeşme Denize Sıfır  Konumda Özel Plajlı Yeni Rezidans","Çeşme, 16 Eylül Mahallesi","Bahçe Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/1/6/7/2/0/4/1687958681-432119-40276117.jpeg","",""
"https://www.hepsiemlak.com/izmir-gaziemir-dokuz-eylul-kiralik/daire/90115-416","22","25.000","13-03-2024","Kiralık Daire","1 +
                        1","65 m²","4
                      Yaşında","Dokuz Eylül Mah. Havuzlu Full Eşyalı 1+1 Kiralık Daire","Gaziemir, Dokuz Eylül Mahallesi","3. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/8/5/4/3/2/4/9656a7b7-ff2d-4def-acac-0a7f9c2eb11c.jpeg","https://www.hepsiemlak.com/emlak-ofisi/turyap-gaziemir-temsilciligi-90115","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/1/0/9/0/8053d30c-6918-4c8f-a821-1b141378aad0.jpg"
"https://www.hepsiemlak.com/izmir-cesme-sakarya-kiralik/villa/4993-3401","19","300.000","06-04-2024","Kiralık Villa","4 +
                        1","300 m²","4
                      Yaşında","Çeşme'de Ayayorgi'ye Çok Ykiralık Havuzlu Villa","Çeşme, Sakarya Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/6/6/5/3/8/3/24f4c62c-76a6-49d5-80b6-380777b8a699.jpg","https://www.hepsiemlak.com/emlak-ofisi/cesme-atilla-emlak-4993","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/9/9/4/0/0/925a2600-78bb-4e8f-b636-5c95b8a20f62.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-kiralik/daire/31745-20826","18","16.000","03-03-2024","Kiralık Daire","1 +
                        1","56 m²","Sıfır Bina","Anadolu Bulvarı Şemikler Kiralık 1+1 Daire","Karşıyaka, Şemikler Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/3/9/9/2/2/4/1709486977286-42299331.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/4/7/1/3/0/6718b45f-7eab-4495-a6ae-e40f674f4b91.jpg"
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/24511-8084","34","10.500","03-04-2024","Kiralık Daire","1 +
                        1","50 m²","3
                      Yaşında","Buca Atatürk Mh. Eşyalı Kiralık 1+1 50 M2 Bakımlı Lüks Daire","Buca, Atatürk Mahallesi","2. Kat","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/5/4/2/0/3922f0dd-473c-43e4-b321-1b243510615a.jpg","https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511",""
"https://www.hepsiemlak.com/izmir-foca-kazim-dirik-kiralik/daire/121980-1159","34","13.000","25-03-2024","Kiralık Daire","2 +
                        1","85 m²","2
                      Yaşında","Ata 35 Emlaktantan Havuzlu Site İçerisinde 2+1 Daire","Foça, Kazım Dirik Mahallesi","En Üst Kat","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/3/8/0/7/0/8/2/e7d062c0-03ca-498e-aec4-1abac5c8cc94.jpg","https://www.hepsiemlak.com/emlak-ofisi/ata-35-emlak-121980/hursit-kaygisiz-2807083","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/8/9/1/2/1/c56806b9-a734-45b5-97d6-091fbba5d223.jpeg"
"https://www.hepsiemlak.com/izmir-buca-buca-koop-kiralik/daire/142618-5","22","16.000","08-03-2024","Kiralık Daire","3 +
                        1","165 m²","22
                      Yaşında","Goldia Yapı'dan 3.5+1 Çift Cephe 3 Balkonlu Ferah Daire","Buca, Buca Koop. Mahallesi","3. Kat","","",""
"https://www.hepsiemlak.com/izmir-urla-torasan-kiralik/villa/112709-1582","35","29.500","16-04-2024","Kiralık Villa","4 +
                        1","200 m²","21
                      Yaşında","Urla Torasan Site İçerisi 4+1 Bahçeli Kiralık Villa","Urla, Torasan Mahallesi","Bahçe Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/1/2/9/0/2/4/521c6065-4622-4c54-8243-3c52d68633a9.jpeg","",""
"https://www.hepsiemlak.com/izmir-selcuk-ataturk-kiralik/daire/132456-715","17","18.000","04-03-2024","Kiralık Daire","2 +
                        1","75 m²","20
                      Yaşında","İzmir Selçuk Atatürk Mah.  Full Eşyalı Kiralık","Selçuk, Atatürk Mahallesi","Ara Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/8/3/3/4/1/4/429162bb-792b-47f2-b2cf-eebf1f7a23de.jpg","https://www.hepsiemlak.com/emlak-ofisi/armina-group-gayrimenkul-danismanligi-132456","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/5/4/2/3/1/aefe9f3b-6c32-43fe-a898-cc52fa9ed993.jpg"
